,City,BHK,Location,Price (₹),Area (sqft),Property Type,Furnishing,Property Facing,overlooking,Bathroom,Balcony,Tenant Preferred,Availability
1084,Pune,3, ,56000,1200 sqft,Flat,Semi-Furnished,North - East,Garden/Park,3,1,Bachelors/Family,Immediately
1085,Pune,3, ,27000,1150 sqft,Flat,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
1086,Pune,2,Pimpri,26000,750 sqft,Flat,Semi-Furnished,North - East,Main Road,2,1,Bachelors,Immediately
1087,Pune,3,Koregaon Park,58000,1620 sqft,Flat,Furnished,East,"Garden/Park, Pool",3,3,Bachelors/Family,Immediately
1088,Pune,2,Balewadi,35000,770 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors,Immediately
1089,Pune,1,Wagholi,5000,566 sqft,Flat,Unfurnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1090,Pune,2, ,20000,800 sqft,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
1091,Pune,1,Katraj,12000,671 sqft,Flat,Unfurnished,East,"Garden/Park, Pool",1,1,Bachelors,Immediately
1092,Pune,3, ,19000,930 sqft,Flat,Unfurnished,East,Main Road,3,3,Bachelors/Family,Immediately
1093,Pune,2,Hinjawadi,28000,850 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",2,1,Bachelors,From Feb '26
1094,Pune,3,Wakad,49500,1100 sqft,Flat,Unfurnished,East,"Main Road, Garden/Park",3,2,Bachelors,Immediately
1095,Pune,2,Undri,19000,821 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1096,Pune,2,T Nagar,27000,650 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors,Immediately
1097,Pune,3, ,35000,1093 sqft,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
1098,Pune,2,Hinjewadi,35000,700 sqft,Flat,Furnished,East,Main Road,2,2,Bachelors/Family,Immediately
1099,Pune,3,Wakad,60000,900 sqft,Flat,Furnished,East,Main Road,2,2,Bachelors/Family,Immediately
1100,Pune,2,Pimpri,28000,705 sqft,Flat,Semi-Furnished,West,Main Road,2,1,Bachelors,Immediately
1101,Pune,2,Pimpri,27000,720 sqft,Flat,Furnished,East,"Garden/Park, Main Road",2,1,Bachelors,Immediately
1102,Pune,2, ,18500,770 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors/Family,Immediately
1103,Pune,2,Mundhwa,66000,909 sqft,Flat,Furnished,North,Main Road,2,2,Bachelors/Family,Immediately
1104,Pune,2,Pimpri,26000,851 sqft,Flat,Unfurnished,North,Garden/Park,2,2,Bachelors,From Feb '26
1105,Pune,2,Undri,25000,942 sqft,Flat,Furnished,East,"Garden/Park, Main Road",2,2,Bachelors/Family,Immediately
1106,Pune,2, ,40000,1005 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors,Immediately
1107,Pune,3, ,84999,1490 sqft,Flat,Semi-Furnished,East,Garden/Park,4,Unknown,Bachelors/Family,Immediately
1108,Pune,1,Wagholi,13000,547 sqft,Flat,Furnished,East,"Garden/Park, Main Road",2,2,Bachelors/Family,Immediately
1109,Pune,3, ,22450,1350 sqft,Flat,Semi-Furnished,East,Garden/Park,2,2,Bachelors,Immediately
1110,Pune,2,Wakad,28000,880 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors/Family,Immediately
1111,Pune,2,Koregaon Park,45000,900 sqft,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors,Immediately
1112,Pune,1, ,8000,320 sqft,Flat,Semi-Furnished,East,Main Road,1,1,Bachelors/Family,Immediately
1113,Pune,2,Baner,35000,800 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1114,Pune,2, ,7000,831 sqft,Flat,Unfurnished,East,Garden/Park,2,1,Bachelors,From Feb '26
1115,Pune,1, ,20000,600 sqft,Flat,Furnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1116,Pune,2, ,26000,925 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,From Jan '26
1117,Pune,1,Pimpri,22500,600 sqft,Flat,Furnished,West,"Garden/Park, Main Road",2,1,Bachelors,Immediately
1118,Pune,1,Hinjawadi,25000,470 sqft,Flat,Furnished,East,Garden/Park,2,1,Bachelors/Family,From Feb '26
1119,Pune,2,Warje,28000,800 sqft,Flat,Semi-Furnished,East,Garden/Park,2,2,Bachelors/Family,From Feb '26
1120,Pune,2,Hinjewadi,20000,800 sqft,Flat,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
1121,Pune,2,Mundhwa,35000,776 sqft,Flat,Furnished,East,Garden/Park,2,1,Bachelors/Family,Immediately
1122,Pune,1,Wagholi,11000,619 sqft,Flat,Furnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1123,Pune,1,Wagholi,11000,518 sqft,Flat,Semi-Furnished,East,Main Road,1,1,Bachelors/Family,Immediately
1124,Pune,1, ,13000,450 sqft,Flat,Unfurnished,East,Garden/Park,1,2,Bachelors/Family,Immediately
1125,Pune,2, ,40000,850 sqft,Flat,Unfurnished,East,Garden/Park,2,1,Bachelors/Family,Immediately
1126,Pune,2,Hinjawadi,25000,658 sqft,Flat,Unfurnished,West,Main Road,2,1,Bachelors,Immediately
1127,Pune,2,Mundhwa,38000,750 sqft,Flat,Furnished,East,"Garden/Park, Main Road",2,2,Bachelors,Immediately
1128,Pune,2, ,29999,803 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,2,Family,Immediately
1129,Pune,3,Hinjewadi,15000,700 sqft,Flat,Semi-Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1130,Pune,3, ,31000,1253 sqft,Flat,Semi-Furnished,East,Main Road,3,Unknown,Bachelors/Family,Immediately
1131,Pune,1, ,25000,600 sqft,Flat,Furnished,East,Pool,2,1,Bachelors,Immediately
1132,Pune,3,Bibwewadi,35000,1458 sqft,Flat,Semi-Furnished,East,Garden/Park,3,2,Bachelors,Immediately
1133,Pune,1, ,10000,476 sqft,Flat,Unfurnished,East,"Garden/Park, Main Road",1,1,Bachelors,Immediately
1134,Pune,3,Kharadi,70000,1300 sqft,Flat,Furnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
1135,Pune,2,Hadapsar,26000,850 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors,Immediately
1136,Pune,3,Wakad,65000,1230 sqft,House,Unfurnished,East,"Garden/Park, Main Road",3,1,Family,Immediately
1137,Pune,3,Mundhwa,50000,1085 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",3,1,Bachelors/Family,Immediately
1138,Pune,1,Wagholi,10000,485 sqft,Flat,Unfurnished,East,Main Road,1,2,Bachelors/Family,Immediately
1139,Pune,3,Pimpri,29000,924 sqft,Flat,Unfurnished,East,"Garden/Park, Main Road",3,3,Bachelors,Immediately
1140,Pune,2, ,16000,860 sqft,Flat,Unfurnished,East,Garden/Park,2,2,Bachelors/Family,Immediately
1141,Pune,2,Undri,30000,915 sqft,Flat,Unfurnished,North - East,"Garden/Park, Pool, Main Road",2,1,Bachelors,Immediately
1142,Pune,3,Baner,36000,1800 sqft,Flat,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
1143,Pune,2,Hinjawadi,25000,616 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,1,Bachelors,Immediately
1144,Pune,2, ,25000,750 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
1145,Pune,2,Hinjawadi,20000,896 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,2,Bachelors,Immediately
1146,Pune,2,Hinjawadi,26000,715 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,1,Bachelors,Immediately
1147,Pune,3,Kharadi,50000,1680 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,4,Bachelors/Family,Immediately
1148,Pune,2, ,40000,1006 sqft,Flat,Furnished,North,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
1149,Pune,2, ,23000,550 sqft,Flat,Furnished,East,"Garden/Park, Main Road",2,1,Bachelors,Immediately
1150,Pune,3, ,36000,2000 sqft,House,Semi-Furnished,East,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
1151,Pune,4, ,43000,2230 sqft,Villa,Semi-Furnished,East,"Garden/Park, Pool, Main Road",4,3,Bachelors,Immediately
1152,Pune,2,Hinjewadi,26500,736 sqft,Flat,Furnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors,Immediately
1153,Pune,2, ,18000,711 sqft,Flat,Unfurnished,North,Main Road,2,3,Family,Immediately
1154,Pune,2, ,22000,670 sqft,Flat,Semi-Furnished,North,"Pool, Main Road",2,2,Bachelors,Immediately
1155,Pune,2,Pimpri,21000,516 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",2,1,Bachelors,Immediately
1156,Pune,3,Wakad,47000,976 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors,Immediately
1157,Pune,2,Wagholi,24000,900 sqft,Flat,Semi-Furnished,West,Garden/Park,2,1,Family,Immediately
1158,Pune,2, ,26000,860 sqft,Flat,Furnished,East,"Garden/Park, Main Road",2,3,Bachelors,Immediately
1159,Pune,2,Hadapsar,23000,850 sqft,Flat,Semi-Furnished,North,Main Road,2,1,Bachelors,Immediately
1160,Pune,2,Pimpri,35000,1043 sqft,Flat,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors,Immediately
1161,Pune,3,Hinjawadi,50000,930 sqft,Flat,Semi-Furnished,West,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
1162,Pune,3,Wagholi,36000,1200 sqft,Villa,Furnished,East,"Garden/Park, Main Road",3,1,Bachelors,Immediately
1163,Pune,1, ,24000,496 sqft,Flat,Furnished,East,"Garden/Park, Main Road",1,2,Bachelors,Immediately
1164,Pune,2,Pimpri,25000,750 sqft,Flat,Furnished,East,"Garden/Park, Pool, Main Road",2,2,Bachelors,Immediately
1165,Pune,3, ,25000,865 sqft,Flat,Unfurnished,East,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
1166,Pune,2, ,20000,1000 sqft,Flat,Furnished,East,"Garden/Park, Main Road",2,2,Bachelors,Immediately
1167,Pune,3, ,90000,1750 sqft,Flat,Unfurnished,East,"Pool, Main Road",3,1,Bachelors/Family,Immediately
1168,Pune,4, ,55000,1450 sqft,Flat,Semi-Furnished,East,Garden/Park,3,2,Bachelors,Immediately
1169,Pune,3,Kharadi,60000,1352 sqft,Flat,Unfurnished,East,"Garden/Park, Main Road",3,Unknown,Bachelors/Family,Immediately
1170,Pune,2,NIBM Road,27000,730 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
1171,Pune,1,Mundhwa,25000,450 sqft,Flat,Semi-Furnished,East,Main Road,1,Unknown,Bachelors,Immediately
1172,Pune,1,Kharadi,20000,352 sqft,House,Semi-Furnished,North - East,Main Road,1,1,Bachelors,Immediately
1173,Pune,1,Mundhwa,11000,485 sqft,Flat,Semi-Furnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1174,Pune,4,Kharadi,1.6 Lac,2800 sqft,Flat,Semi-Furnished,East,Garden/Park,4,2,Family,Immediately
1175,Pune,3,Baner,60000,2000 sqft,Villa,Semi-Furnished,East,"Pool, Garden/Park, Main Road",3,3,Family,Immediately
1176,Pune,1,Kharadi,29000,550 sqft,Flat,Semi-Furnished,North - East,Main Road,1,1,Bachelors,Immediately
1177,Pune,2,Kharadi,45000,740 sqft,Flat,Furnished,East,Main Road,2,1,Bachelors,Immediately
1178,Pune,2,Hinjawadi,21000,629 sqft,Flat,Unfurnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
1179,Pune,2,Katraj,25000,990 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",2,2,Bachelors,Immediately
1180,Pune,2,Kharadi,35000,815 sqft,Flat,Furnished,East,Main Road,2,2,Bachelors,Immediately
1181,Pune,3,Baner,55000,1755 sqft,Flat,Furnished,East,"Pool, Garden/Park, Main Road",3,2,Bachelors,Immediately
1182,Pune,5, ,4.3 Lac,6900 sqft,Flat,Furnished,East,"Garden/Park, Pool",6,1,Family,Immediately
1183,Pune,2, ,20000,600 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",1,1,Bachelors,Immediately
1184,Pune,4,Baner,68000,1800 sqft,Villa,Semi-Furnished,East,"Pool, Garden/Park, Main Road",4,2,Bachelors,Immediately
1185,Pune,3,Undri,23999,1100 sqft,Flat,Unfurnished,East,"Garden/Park, Main Road",2,3,Family,Immediately
1186,Pune,2,Balewadi,40000,1070 sqft,Flat,Unfurnished,East,Main Road,2,3,Bachelors/Family,Immediately
1187,Pune,1, ,10000,507 sqft,Flat,Semi-Furnished,East,Main Road,2,2,Bachelors/Family,Immediately
1188,Pune,2, ,11000,870 sqft,Flat,Unfurnished,East,Main Road,2,1,Bachelors,Immediately
1189,Pune,3,Pimpri,35000,1321 sqft,Flat,Semi-Furnished,East,"Pool, Garden/Park, Main Road",3,2,Bachelors,Immediately
1190,Pune,4,Aundh,58000,1220 sqft,Flat,Furnished,North,Garden/Park,3,2,Bachelors,Immediately
1191,Pune,2,Undri,15000,950 sqft,Flat,Unfurnished,East,Main Road,2,3,Bachelors/Family,Immediately
1192,Pune,2, ,20000,961 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,3,Bachelors,Immediately
1193,Pune,2, ,27000,715 sqft,Flat,Unfurnished,North,Main Road,2,1,Bachelors,Immediately
1194,Pune,2, ,20000,750 sqft,Flat,Semi-Furnished,East,Main Road,1,1,Bachelors/Family,Immediately
1195,Pune,2,Balewadi,36000,850 sqft,Flat,Furnished,East,"Main Road, Garden/Park",2,1,Bachelors/Family,Immediately
1196,Pune,4,Bavdhan,65000,1750 sqft,Flat,Unfurnished,North,Main Road,4,2,Family,Immediately
1197,Pune,2,Baner,32000,950 sqft,Flat,Unfurnished,East,Main Road,2,2,Bachelors/Family,Immediately
1198,Pune,4, ,1.5 Lac,2500 sqft,Flat,Furnished,East,Garden/Park,4,1,Bachelors,Immediately
1199,Pune,4,Pimple Saudagar,42000,1680 sqft,Flat,Unfurnished,East,Garden/Park,4,2,Family,Immediately
1200,Chennai,4,Sholinganallur,1.5 Lac,4727 sqft,Flat,Unfurnished,East,"Pool, Main Road",4,2,Family,Immediately
1201,Chennai,4, ,2.5 Lac,3600 sqft,Villa,Semi-Furnished,East,"Garden/Park, Main Road",4,3,Family,Immediately
1202,Chennai,4,Egmore,2.8 Lac,3200 sqft,Flat,Furnished,West,Main Road,4,3,Family,Immediately
1203,Chennai,2, ,28000,1200 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
1204,Chennai,6,Adyar,2.8 Lac,4000 sqft,House,Semi-Furnished,North,Main Road,5,1,Bachelors,Immediately
1205,Chennai,4, ,50000,2981 sqft,Flat,Semi-Furnished,North,Main Road,4,1,Family,Immediately
1206,Chennai,3, ,36000,1600 sqft,Flat,Semi-Furnished,West,Main Road,3,2,Bachelors/Family,Immediately
1207,Chennai,3, ,70000,2300 sqft,Villa,Semi-Furnished,East,"Garden/Park, Pool, Main Road",3,1,Bachelors,Immediately
1208,Chennai,4, ,3 Lac,4000 sqft,Flat,Unfurnished,East,Garden/Park,4,4,Bachelors/Family,Immediately
1209,Chennai,5,Thiruvanmiyur,80000,2350 sqft,House,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
1210,Chennai,2, ,20000,900 sqft,House,Furnished,East,Main Road,2,Unknown,Bachelors,Immediately
1211,Chennai,1, ,9000,600 sqft,House,Unfurnished,East,Main Road,1,Unknown,Bachelors/Family,Immediately
1212,Chennai,3,Pallavaram,40000,1200 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors,Immediately
1213,Chennai,2, ,65000,1150 sqft,Flat,Furnished,North - East,"Garden/Park, Main Road",2,2,Bachelors,Immediately
1214,Chennai,2,Indiranagar,30000,920 sqft,Flat,Semi-Furnished,West,"Garden/Park, Pool, Main Road",2,1,Bachelors/Family,From Jan '26
1215,Chennai,3, ,50000,1500 sqft,House,Unfurnished,East,Main Road,3,Unknown,Bachelors/Family,Immediately
1216,Chennai,3, ,85000,1450 sqft,Flat,Unfurnished,East,Main Road,3,1,Bachelors/Family,Immediately
1217,Chennai,3, ,40000,1496 sqft,Flat,Furnished,West,Main Road,3,1,Family,Immediately
1218,Chennai,3, ,75000,1250 sqft,Flat,Semi-Furnished,North - East,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
1219,Chennai,4, ,1.8 Lac,4300 sqft,Villa,Furnished,North,"Garden/Park, Main Road",4,Unknown,Family,Immediately
1220,Chennai,4,Pallikaranai,40000,2500 sqft,House,Unfurnished,East,Main Road,4,Unknown,Bachelors/Family,Immediately
1221,Chennai,2, ,21000,900 sqft,Villa,Semi-Furnished,West,"Garden/Park, Main Road",2,Unknown,Bachelors,Immediately
1222,Chennai,2, ,38000,1200 sqft,Flat,Semi-Furnished,West,Main Road,2,Unknown,Family,Immediately
1223,Chennai,3,Perungudi,1.3 Lac,1200 sqft,Flat,Semi-Furnished,South,"Main Road, Garden/Park, Pool",3,2,Bachelors/Family,Immediately
1224,Chennai,2, ,18000,1000 sqft,House,Semi-Furnished,North,Main Road,2,1,Bachelors/Family,Immediately
1225,Chennai,3, ,85000,1537 sqft,Flat,Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
1226,Chennai,2, ,50000,1510 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1227,Chennai,3, ,55000,1000 sqft,Flat,Furnished,East,Garden/Park,3,Unknown,Bachelors,Immediately
1228,Chennai,3,Perungudi,1.5 Lac,1250 sqft,Flat,Furnished,North,"Pool, Garden/Park, Main Road",3,1,Bachelors,Immediately
1229,Chennai,5, ,1 Lac,1500 sqft,Villa,Semi-Furnished,North,Main Road,5,3,Bachelors/Family,Immediately
1230,Chennai,3, ,20000,2025 sqft,Villa,Semi-Furnished,North,Main Road,3,1,Family,Immediately
1231,Chennai,3,Sholinganallur,52000,1596 sqft,Flat,Furnished,East,Main Road,3,3,Bachelors,Immediately
1232,Chennai,3, ,40000,1400 sqft,Flat,Unfurnished,East,Main Road,3,3,Bachelors/Family,Immediately
1233,Chennai,2, ,14000,1074 sqft,Flat,Unfurnished,East,Main Road,2,2,Bachelors/Family,Immediately
1234,Chennai,2,Tambaram,20000,1100 sqft,Flat,Semi-Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1235,Chennai,3, ,50000,1800 sqft,Flat,Semi-Furnished,East,Main Road,4,2,Family,Immediately
1236,Chennai,3, ,45000,1300 sqft,Flat,Unfurnished,North,Main Road,2,4,Family,Immediately
1237,Chennai,1, ,10000,3 cent,House,Unfurnished,East,Main Road,1,1,Bachelors/Family,Immediately
1238,Chennai,3, ,95000,1800 sqft,Flat,Furnished,East,Main Road,3,1,Bachelors/Family,Immediately
1239,Chennai,3, ,35000,1750 sqft,Villa,Semi-Furnished,North,Main Road,3,2,Bachelors,Immediately
1240,Chennai,3, ,35000,1885 sqft,House,Unfurnished,East,Main Road,3,Unknown,Bachelors/Family,Immediately
1241,Chennai,3, ,30000,1300 sqft,House,Unfurnished,West,Pool,3,2,Bachelors/Family,Immediately
1242,Chennai,3,Kelambakkam,25000,1450 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,2,Family,Immediately
1243,Chennai,2,Sholinganallur,28000,1100 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,1,Bachelors/Family,Immediately
1244,Chennai,4, ,75000,4000 sqft,Villa,Furnished,West,"Garden/Park, Pool, Main Road",5,5,Bachelors,Immediately
1245,Chennai,4,Perungudi,65000,2400 sqft,Villa,Semi-Furnished,East,Main Road,4,2,Bachelors/Family,Immediately
1246,Chennai,3, ,31000,1025 sqft,Flat,Semi-Furnished,West,Main Road,2,3,Family,Immediately
1247,Chennai,3,Egmore,1.3 Lac,1650 sqft,Flat,Furnished,North - West,"Pool, Garden/Park",3,2,Bachelors/Family,Immediately
1248,Chennai,3, ,42000,1300 sqft,Flat,Furnished,North,Main Road,3,3,Family,Immediately
1249,Chennai,2, ,15000,1000 sqft,House,Semi-Furnished,North,Main Road,2,Unknown,Bachelors,Immediately
1250,Chennai,3, ,1.3 Lac,4500 sqft,Flat,Furnished,East,Main Road,4,1,Bachelors,Immediately
1251,Chennai,3,Anna Nagar,25000,1140 sqft,Flat,Semi-Furnished,North,Main Road,2,1,Family,Immediately
1252,Chennai,3,Nungambakkam,80000,1620 sqft,Flat,Semi-Furnished,East,Main Road,3,Unknown,Bachelors/Family,Immediately
1253,Chennai,3, ,34000,1500 sqft,Flat,Semi-Furnished,West,Main Road,3,2,Family,From Feb '26
1254,Chennai,3, ,60000,2200 sqft,Villa,Semi-Furnished,North,Main Road,3,2,Bachelors/Family,Immediately
1255,Chennai,2, ,18000,1500 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1256,Chennai,3,Sholinganallur,25000,1100 sqft,Flat,Semi-Furnished,West,Main Road,3,Unknown,Bachelors/Family,From Feb '26
1257,Chennai,2,Tambaram,15000,850 sqft,House,Unfurnished,West,Main Road,2,1,Family,Immediately
1258,Chennai,2,Adyar,45000,950 sqft,Flat,Semi-Furnished,North,Main Road,2,2,Family,Immediately
1259,Chennai,3, ,23000,660 sqft,Villa,Semi-Furnished,East,"Garden/Park, Pool",3,Unknown,Bachelors/Family,From Feb '26
1260,Chennai,3, ,1.4 Lac,2600 sqft,Flat,Furnished,West,"Garden/Park, Pool, Main Road",3,2,Bachelors/Family,Immediately
1261,Chennai,3, ,1 Lac,2170 sqft,Flat,Semi-Furnished,South - East,Garden/Park,3,2,Bachelors/Family,Immediately
1262,Chennai,3, ,35000,1200 sqft,House,Furnished,North - East,Main Road,2,Unknown,Bachelors/Family,Immediately
1263,Chennai,3,Perungudi,1.4 Lac,1820 sqft,Flat,Semi-Furnished,East,Main Road,3,Unknown,Bachelors/Family,Immediately
1264,Chennai,3,Guindy,2 Lac,1477 sqft,Flat,Semi-Furnished,East,Main Road,3,2,Bachelors/Family,Immediately
1265,Chennai,2,Perungudi,25000,1100 sqft,Villa,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
1266,Chennai,3, ,55000,1700 sqft,Flat,Furnished,East,Garden/Park,3,2,Bachelors/Family,Immediately
1267,Chennai,2, ,6000,550 sqft,House,Semi-Furnished,East,Main Road,2,Unknown,Bachelors,Immediately
1268,Chennai,4,Porur,30000,1680 sqft,Flat,Semi-Furnished,East,Main Road,4,3,Bachelors/Family,Immediately
1269,Chennai,2, ,14000,750 sqft,House,Unfurnished,South,Main Road,2,1,Family,Immediately
1270,Chennai,1,Pallikaranai,13500,350 sqft,Flat,Furnished,East,"Garden/Park, Main Road",1,Unknown,Bachelors,Immediately
1271,Chennai,2, ,35000,1452 sqft,Flat,Semi-Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1272,Chennai,4, ,1.2 Lac,1800 sqft,Villa,Semi-Furnished,North,Garden/Park,3,1,Bachelors,Immediately
1273,Chennai,1, ,12000,1000 sqft,House,Semi-Furnished,East,Main Road,1,2,Bachelors/Family,Immediately
1274,Chennai,1, ,20000,651 sqft,Flat,Semi-Furnished,North,Garden/Park,1,Unknown,Bachelors/Family,Immediately
1275,Chennai,1, ,15000,1200 sqft,House,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
1276,Chennai,2, ,28000,800 sqft,Flat,Unfurnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1277,Chennai,1, ,22000,500 sqft,Flat,Semi-Furnished,North,"Garden/Park, Pool, Main Road",1,1,Bachelors/Family,Immediately
1278,Chennai,2, ,15000,900 sqft,Villa,Unfurnished,East,Main Road,2,1,Bachelors,Immediately
1279,Chennai,2, ,25000,1300 sqft,Villa,Unfurnished,East,Main Road,2,1,Bachelors/Family,Immediately
1280,Chennai,2,Tambaram,15000,830 sqft,House,Semi-Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1281,Chennai,2,Anna Nagar,40000,1000 sqft,Flat,Furnished,East,Main Road,2,Unknown,Bachelors/Family,Immediately
1282,Chennai,3, ,65000,1350 sqft,Flat,Semi-Furnished,North,Main Road,3,1,Family,Immediately
1283,Chennai,3, ,20000,1360 sqft,Flat,Semi-Furnished,East,Main Road,2,1,Bachelors/Family,Immediately
1284,Chennai,1, ,16000,600 sqft,House,Semi-Furnished,North,Main Road,1,1,Bachelors/Family,From Feb '26
1285,Chennai,2,Anna Nagar,38000,700 sqft,Flat,Semi-Furnished,East,"Garden/Park, Main Road",2,3,Bachelors,Immediately
1286,Chennai,4, ,45000,2100 sqft,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,Unknown,Bachelors,Immediately
1287,Chennai,2,Sholinganallur,20000,950 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",2,2,Bachelors/Family,Immediately
1288,Chennai,3,Porur,32000,2100 sqft,House,Semi-Furnished,East,Garden/Park,3,1,Bachelors,Immediately
1289,Chennai,2, ,35000,1200 sqft,Flat,Semi-Furnished,East,Garden/Park,2,1,Bachelors,Immediately
1290,Chennai,1, ,15000,595 sqft,House,Semi-Furnished,West,Garden/Park,1,Unknown,Bachelors/Family,Immediately
1291,Chennai,3,Perungudi,1.2 Lac,1300 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,2,Bachelors/Family,Immediately
1292,Chennai,2, ,30000,1000 sqft,House,Semi-Furnished,North,Garden/Park,2,Unknown,Bachelors,Immediately
1293,Chennai,2,Royapettah,21000,800 sqft,House,Unfurnished,North,Garden/Park,1,2,Bachelors,Immediately
1294,Chennai,3,Pallikaranai,35000,1500 sqft,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors,Immediately
1295,Chennai,2, ,1.1 Lac,1600 sqft,Villa,Semi-Furnished,East,"Garden/Park, Pool, Main Road",2,1,Bachelors,Immediately
1296,Chennai,6, ,1.8 Lac,3500 sqft,House,Furnished,North,Garden/Park,5,2,Bachelors,Immediately
1297,Chennai,3,Perungudi,1.4 Lac,1975 sqft,Flat,Semi-Furnished,South,"Garden/Park, Main Road",3,Unknown,Bachelors/Family,Immediately
1298,Chennai,3, ,24000,1200 sqft,Flat,Semi-Furnished,North - West,Garden/Park,2,2,Bachelors,Immediately
1299,Chennai,3,Adyar,75000,1900 sqft,Flat,Semi-Furnished,East,Main Road,3,1,Bachelors,Immediately
1300,Chennai,1, ,30000,600 sqft,Flat,Furnished,North,"Garden/Park, Pool, Main Road",1,Unknown,Bachelors,Immediately
1301,Chennai,3,T Nagar,45000,1000 sqft,Flat,Semi-Furnished,West,Main Road,2,1,Family,Immediately
1302,Chennai,2, ,25000,1200 sqft,House,Unfurnished,South,Main Road,1,Unknown,Bachelors,Immediately
1303,Chennai,3, ,1 Lac,1842 sqft,Flat,Semi-Furnished,West,Main Road,3,Unknown,Family,Immediately
1304,Chennai,3,Medavakkam,35000,1100 sqft,Flat,Semi-Furnished,North,"Garden/Park, Main Road",3,1,Bachelors/Family,Immediately
1305,Chennai,3, ,30000,1600 sqft,Villa,Semi-Furnished,East,"Garden/Park, Main Road",3,1,Bachelors,Immediately
1306,Chennai,2, ,30000,900 sqft,Flat,Semi-Furnished,North - East,Garden/Park,2,1,Bachelors/Family,Immediately
